words,weights,weights-arctan
recuperate,1.0,0.7853981633974483
recuperation,1.0,0.7853981633974483
tha,1.0,0.7853981633974483
turkey,-0.09090909090909093,-0.09065988720074512
safeguard,1.0,0.7853981633974483
parliamentary,1.0,0.7853981633974483
convey,0.3333333333333333,0.3217505543966422
expectation,1.0,0.7853981633974483
turkish,1.0,0.7853981633974483
mothering,1.0,0.7853981633974483
enlargement,1.0,0.7853981633974483
rogan,1.0,0.7853981633974483
launch,0.6,0.5404195002705842
demit,1.0,0.7853981633974483
analyst,1.0,0.7853981633974483
sole,1.0,0.7853981633974483
rival,1.0,0.7853981633974483
charisma,1.0,0.7853981633974483
crusade,1.0,0.7853981633974483
oppose,0.3333333333333333,0.3217505543966422
hpd,1.0,0.7853981633974483
dictatorship,1.0,0.7853981633974483
opening,0.0,0.0
meaning,-0.3333333333333333,-0.3217505543966422
hang,0.6,0.5404195002705842
controversy,0.0,0.0
wallet,-1.0,-0.7853981633974483
stander,-1.0,-0.7853981633974483
detain,-1.0,-0.7853981633974483
apply,-1.0,-0.7853981633974483
apprehend,-1.0,-0.7853981633974483
confuse,-1.0,-0.7853981633974483
sooner,-0.3333333333333333,-0.3217505543966422
nazi,-0.5,-0.4636476090008061
germany,0.2,0.1973955598498808
jews,-1.0,-0.7853981633974483
concentration,-1.0,-0.7853981633974483
stretch,0.0,0.0
childish,-0.3333333333333333,-0.3217505543966422
probable,0.0,0.0
hitler,-0.5,-0.4636476090008061
rhema,-1.0,-0.7853981633974483
salma,-1.0,-0.7853981633974483
rheumatism,-1.0,-0.7853981633974483
hammed,-1.0,-0.7853981633974483
impose,0.0,0.0
siege,0.0,0.0
lof,1.0,0.7853981633974483
variety,0.6,0.5404195002705842
fruit,1.0,0.7853981633974483
metric,1.0,0.7853981633974483
subtropical,1.0,0.7853981633974483
professor,1.0,0.7853981633974483
pathology,1.0,0.7853981633974483
university,0.7777777777777778,0.6610431688506869
davis,1.0,0.7853981633974483
janet,1.0,0.7853981633974483
reno,1.0,0.7853981633974483
anet,1.0,0.7853981633974483
monday,-0.3333333333333333,-0.3217505543966422
parkinsons,1.0,0.7853981633974483
baggy,1.0,0.7853981633974483
hurchalla,1.0,0.7853981633974483
derail,-1.0,-0.7853981633974483
northwest,-1.0,-0.7853981633974483
carriage,-1.0,-0.7853981633974483
smash,-1.0,-0.7853981633974483
bridge,-1.0,-0.7853981633974483
spanish,-1.0,-0.7853981633974483
billow,-1.0,-0.7853981633974483
betray,-1.0,-0.7853981633974483
producers,-1.0,-0.7853981633974483
topic,-0.5,-0.4636476090008061
relatively,0.0,0.0
relatable,0.3333333333333333,0.3217505543966422
opah,-1.0,-0.7853981633974483
series,-1.0,-0.7853981633974483
devolve,-1.0,-0.7853981633974483
salacious,-1.0,-0.7853981633974483
tabloid,-1.0,-0.7853981633974483
fodder,-1.0,-0.7853981633974483
peer,-1.0,-0.7853981633974483
legend,1.0,0.7853981633974483
icon,0.0,0.0
round,0.6666666666666666,0.5880026035475675
lift,1.0,0.7853981633974483
vista,1.0,0.7853981633974483
crutcher,1.0,0.7853981633974483
daddy,1.0,0.7853981633974483
weekly,1.0,0.7853981633974483
meeting,0.0,0.0
grass,0.3333333333333333,0.3217505543966422
channel,1.0,0.7853981633974483
ideological,1.0,0.7853981633974483
strife,0.0,0.0
ear,1.0,0.7853981633974483
parallel,1.0,0.7853981633974483
viewpoint,1.0,0.7853981633974483
advise,1.0,0.7853981633974483
maker,1.0,0.7853981633974483
missionary,1.0,0.7853981633974483
yield,1.0,0.7853981633974483
madden,1.0,0.7853981633974483
reuse,1.0,0.7853981633974483
organically,1.0,0.7853981633974483
flint,0.3333333333333333,0.3217505543966422
hospitalize,1.0,0.7853981633974483
incompetence,1.0,0.7853981633974483
rep,-1.0,-0.7853981633974483
vex,-1.0,-0.7853981633974483
academy,-1.0,-0.7853981633974483
arm,-0.4545454545454545,-0.4266274931268761
shot,-0.2727272727272727,-0.2662520491509253
zealand,0.0,0.0
devastating,0.0,0.0
severely,-0.2,-0.1973955598498808
terrified,1.0,0.7853981633974483
serious,-0.0967741935483871,-0.0964737751825869
comfort,0.0,0.0
bee,1.0,0.7853981633974483
mh,-1.0,-0.7853981633974483
ignorant,-0.6666666666666666,-0.5880026035475675
likeliness,-1.0,-0.7853981633974483
urine,-1.0,-0.7853981633974483
unnecessary,1.0,0.7853981633974483
muckle,1.0,0.7853981633974483
embarrassed,-1.0,-0.7853981633974483
credible,-1.0,-0.7853981633974483
slap,0.0,0.0
wrist,0.0,0.0
stomach,-0.3333333333333333,-0.3217505543966422
steve,1.0,0.7853981633974483
wilkes,1.0,0.7853981633974483
yell,0.5,0.4636476090008061
negligent,1.0,0.7853981633974483
closed,0.3333333333333333,0.3217505543966422
oversure,1.0,0.7853981633974483
dilemma,1.0,0.7853981633974483
reptile,1.0,0.7853981633974483
hotel,0.5,0.4636476090008061
busy,1.0,0.7853981633974483
viewfinder,1.0,0.7853981633974483
desperate,0.42857142857142855,0.4048917862850834
quest,1.0,0.7853981633974483
copy,-1.0,-0.7853981633974483
psycho,-1.0,-0.7853981633974483
panic,-0.3333333333333333,-0.3217505543966422
deprave,-1.0,-0.7853981633974483
buddy,0.2,0.1973955598498808
amongst,1.0,0.7853981633974483
frog,0.8333333333333334,0.6947382761967033
treating,0.0,0.0
embarrassment,-1.0,-0.7853981633974483
ally,-0.42857142857142855,-0.4048917862850834
fruitful,1.0,0.7853981633974483
recreate,1.0,0.7853981633974483
genocidal,1.0,0.7853981633974483
regime,0.2,0.1973955598498808
rouse,1.0,0.7853981633974483
champion,1.0,0.7853981633974483
proof,0.25,0.2449786631268641
version,0.5,0.4636476090008061
skirmish,1.0,0.7853981633974483
settlement,1.0,0.7853981633974483
highly,0.0,0.0
shutdown,1.0,0.7853981633974483
drinking,0.6,0.5404195002705842
fountain,0.6,0.5404195002705842
pa,0.3333333333333333,0.3217505543966422
gem,1.0,0.7853981633974483
outbreak,-0.09090909090909093,-0.09065988720074512
willoughby,1.0,0.7853981633974483
cleveland,1.0,0.7853981633974483
eleven,0.0,0.0
motionless,1.0,0.7853981633974483
presumably,-0.3333333333333333,-0.3217505543966422
pure,0.3333333333333333,0.3217505543966422
anticipate,1.0,0.7853981633974483
twelve,1.0,0.7853981633974483
cell,-0.14285714285714285,-0.1418970546041639
ia,-1.0,-0.7853981633974483
guantanamo,-1.0,-0.7853981633974483
rosecrans,-1.0,-0.7853981633974483
navy,-1.0,-0.7853981633974483
immerse,-1.0,-0.7853981633974483
patient,0.25,0.2449786631268641
difficulty,0.0,0.0
traumatize,-0.3333333333333333,-0.3217505543966422
incarceration,-1.0,-0.7853981633974483
iconic,-0.3333333333333333,-0.3217505543966422
athlete,0.2,0.1973955598498808
rattling,-1.0,-0.7853981633974483
medal,-1.0,-0.7853981633974483
marathon,-1.0,-0.7853981633974483
runner,-1.0,-0.7853981633974483
swimmer,-1.0,-0.7853981633974483
dismantle,0.0,0.0
blurb,1.0,0.7853981633974483
entertainer,-1.0,-0.7853981633974483
spark,0.3333333333333333,0.3217505543966422
dementia,0.0,0.0
monty,0.3333333333333333,0.3217505543966422
rangers,-1.0,-0.7853981633974483
detect,-1.0,-0.7853981633974483
negate,0.0,0.0
moldova,-0.6,-0.5404195002705842
update,0.3333333333333333,0.3217505543966422
speculate,-0.3333333333333333,-0.3217505543966422
observant,-1.0,-0.7853981633974483
shine,-1.0,-0.7853981633974483
sunset,-1.0,-0.7853981633974483
whey,0.0,0.0
chalk,1.0,0.7853981633974483
offend,0.0,0.0
pin,-0.5,-0.4636476090008061
sexism,-0.5,-0.4636476090008061
tamper,-1.0,-0.7853981633974483
disappoint,1.0,0.7853981633974483
homosexuality,0.3333333333333333,0.3217505543966422
marriage,0.42857142857142855,0.4048917862850834
uganda,0.5,0.4636476090008061
breach,0.0,0.0
fence,-0.6666666666666666,-0.5880026035475675
contamination,-0.2,-0.1973955598498808
pesticide,-1.0,-0.7853981633974483
scar,0.2727272727272727,0.2662520491509253
naive,0.0,0.0
radical,-1.0,-0.7853981633974483
drum,-1.0,-0.7853981633974483
smear,-1.0,-0.7853981633974483
freak,-0.4,-0.3805063771123649
pneumonia,-1.0,-0.7853981633974483
autopsy,-1.0,-0.7853981633974483
partying,-1.0,-0.7853981633974483
terribly,-0.2,-0.1973955598498808
argue,-0.4,-0.3805063771123649
mv,1.0,0.7853981633974483
newborn,1.0,0.7853981633974483
wash,1.0,0.7853981633974483
toddler,1.0,0.7853981633974483
ingredient,-1.0,-0.7853981633974483
supplement,-0.3333333333333333,-0.3217505543966422
fertilization,1.0,0.7853981633974483
sperm,-0.6,-0.5404195002705842
donor,0.0,0.0
randomly,0.3333333333333333,0.3217505543966422
homicide,-1.0,-0.7853981633974483
confront,0.3333333333333333,0.3217505543966422
unrelated,-1.0,-0.7853981633974483
apparent,-0.3333333333333333,-0.3217505543966422
happily,-1.0,-0.7853981633974483
bu,-1.0,-0.7853981633974483
slang,-1.0,-0.7853981633974483
celebritys,1.0,0.7853981633974483
satisfied,1.0,0.7853981633974483
spring,0.3333333333333333,0.3217505543966422
boil,0.2,0.1973955598498808
dissolve,-1.0,-0.7853981633974483
crepe,-1.0,-0.7853981633974483
closer,1.0,0.7853981633974483
perpetrator,0.6,0.5404195002705842
revenge,0.0,0.0
shy,-1.0,-0.7853981633974483
dick,-1.0,-0.7853981633974483
chopstick,-1.0,-0.7853981633974483
you,-1.0,-0.7853981633974483
cldn,-1.0,-0.7853981633974483
gte,-1.0,-0.7853981633974483
ut,-1.0,-0.7853981633974483
shocked,0.3333333333333333,0.3217505543966422
scuba,1.0,0.7853981633974483
diving,1.0,0.7853981633974483
glorious,0.0,0.0
wonderful,0.3333333333333333,0.3217505543966422
morbid,1.0,0.7853981633974483
yes,0.2727272727272727,0.2662520491509253
tomorrow,1.0,0.7853981633974483
malfunction,0.3333333333333333,0.3217505543966422
raft,0.0,0.0
underwater,1.0,0.7853981633974483
machinery,1.0,0.7853981633974483
sicko,1.0,0.7853981633974483
upload,1.0,0.7853981633974483
leonard,0.6,0.5404195002705842
hallelujah,1.0,0.7853981633974483
missile,0.5,0.4636476090008061
dinner,1.0,0.7853981633974483
shipwreck,0.5,0.4636476090008061
spot,0.6666666666666666,0.5880026035475675
arab,0.3333333333333333,0.3217505543966422
libyan,1.0,0.7853981633974483
et,1.0,0.7853981633974483
cetera,1.0,0.7853981633974483
meaningful,0.0,0.0
opposition,0.2,0.1973955598498808
aisle,1.0,0.7853981633974483
republican,0.0,0.0
lawmaker,-0.3333333333333333,-0.3217505543966422
thwart,1.0,0.7853981633974483
remove,0.1111111111111111,0.11065722117389563
objective,1.0,0.7853981633974483
sinking,1.0,0.7853981633974483
immunize,0.0,0.0
eightie,1.0,0.7853981633974483
found,1.0,0.7853981633974483
boring,-0.3333333333333333,-0.3217505543966422
nodapl,-1.0,-0.7853981633974483
subtly,-1.0,-0.7853981633974483
frame,0.0,0.0
donation,0.6,0.5404195002705842
psychological,0.1111111111111111,0.11065722117389563
priming,-1.0,-0.7853981633974483
privatize,1.0,0.7853981633974483
modernize,1.0,0.7853981633974483
bizarre,-0.3333333333333333,-0.3217505543966422
urban,1.0,0.7853981633974483
woefully,1.0,0.7853981633974483
lacking,1.0,0.7853981633974483
rainfall,1.0,0.7853981633974483
catchment,1.0,0.7853981633974483
communitys,1.0,0.7853981633974483
license,1.0,0.7853981633974483
lock,-0.25,-0.2449786631268641
reputable,1.0,0.7853981633974483
board,0.7142857142857143,0.6202494859828215
politics,-0.3333333333333333,-0.3217505543966422
insult,-1.0,-0.7853981633974483
portray,0.0,0.0
offended,-1.0,-0.7853981633974483
plenty,0.0,0.0
hypocritical,-1.0,-0.7853981633974483
weakness,0.0,0.0
relieve,-1.0,-0.7853981633974483
burden,-0.5,-0.4636476090008061
gosh,1.0,0.7853981633974483
helicopter,1.0,0.7853981633974483
item,0.3333333333333333,0.3217505543966422
chilly,1.0,0.7853981633974483
detroit,1.0,0.7853981633974483
dehumanize,1.0,0.7853981633974483
ramble,1.0,0.7853981633974483
amusement,0.3333333333333333,0.3217505543966422
dreamworld,1.0,0.7853981633974483
rapids,1.0,0.7853981633974483
cedar,1.0,0.7853981633974483
tip,1.0,0.7853981633974483
conveyor,1.0,0.7853981633974483
belt,1.0,0.7853981633974483
standing,1.0,0.7853981633974483
ot,0.0,0.0
carack,0.3333333333333333,0.3217505543966422
disappointed,0.3333333333333333,0.3217505543966422
zero,0.0,0.0
sioux,1.0,0.7853981633974483
spineless,-1.0,-0.7853981633974483
whoop,-1.0,-0.7853981633974483
vietnam,0.7142857142857143,0.6202494859828215
healing,0.3333333333333333,0.3217505543966422
unrelenting,-1.0,-0.7853981633974483
present,-0.3333333333333333,-0.3217505543966422
unnoticed,-1.0,-0.7853981633974483
infected,-0.3333333333333333,-0.3217505543966422
mosquito,-1.0,-0.7853981633974483
infect,-0.6666666666666666,-0.5880026035475675
immunity,-1.0,-0.7853981633974483
declined,-1.0,-0.7853981633974483
card,-0.6,-0.5404195002705842
naught,-1.0,-0.7853981633974483
billy,0.0,0.0
thoron,1.0,0.7853981633974483
angelic,1.0,0.7853981633974483
josie,1.0,0.7853981633974483
empathic,1.0,0.7853981633974483
vial,1.0,0.7853981633974483
neck,1.0,0.7853981633974483
locket,1.0,0.7853981633974483
grandma,1.0,0.7853981633974483
briefly,1.0,0.7853981633974483
brad,1.0,0.7853981633974483
firework,1.0,0.7853981633974483
spit,1.0,0.7853981633974483
slur,0.0,0.0
worse,1.0,0.7853981633974483
sudan,0.3333333333333333,0.3217505543966422
restore,1.0,0.7853981633974483
shed,1.0,0.7853981633974483
highlight,-0.3333333333333333,-0.3217505543966422
traveler,1.0,0.7853981633974483
insurance,0.5,0.4636476090008061
discusse,1.0,0.7853981633974483
rain,0.25,0.2449786631268641
import,1.0,0.7853981633974483
bubble,-0.5,-0.4636476090008061
selfish,-0.2727272727272727,-0.2662520491509253
dissociate,-1.0,-0.7853981633974483
boundary,-0.3333333333333333,-0.3217505543966422
disastrous,-0.5,-0.4636476090008061
separate,0.0,0.0
prefer,-1.0,-0.7853981633974483
strive,-1.0,-0.7853981633974483
vein,-1.0,-0.7853981633974483
hardly,-0.2,-0.1973955598498808
productive,-0.2,-0.1973955598498808
till,0.0,0.0
mutism,-1.0,-0.7853981633974483
normalize,-1.0,-0.7853981633974483
brilliant,-1.0,-0.7853981633974483
alien,-1.0,-0.7853981633974483
manor,-1.0,-0.7853981633974483
ultra,-1.0,-0.7853981633974483
basic,0.0,0.0
instinct,-1.0,-0.7853981633974483
flourish,-1.0,-0.7853981633974483
lea,-1.0,-0.7853981633974483
accustomed,-1.0,-0.7853981633974483
stomp,-1.0,-0.7853981633974483
subjugate,-1.0,-0.7853981633974483
olden,-1.0,-0.7853981633974483
illusion,-1.0,-0.7853981633974483
nose,0.5,0.4636476090008061
wretched,-1.0,-0.7853981633974483
retched,-1.0,-0.7853981633974483
equipment,0.0,0.0
dive,1.0,0.7853981633974483
splat,1.0,0.7853981633974483
chute,1.0,0.7853981633974483
usual,0.2,0.1973955598498808
bull,-1.0,-0.7853981633974483
la,-1.0,-0.7853981633974483
simpson,-1.0,-0.7853981633974483
deform,-1.0,-0.7853981633974483
salmon,-1.0,-0.7853981633974483
ought,-0.5,-0.4636476090008061
mutate,-1.0,-0.7853981633974483
leaf,-1.0,-0.7853981633974483
clover,-1.0,-0.7853981633974483
dam,0.6,0.5404195002705842
nationwide,-1.0,-0.7853981633974483
powerboat,1.0,0.7853981633974483
protein,1.0,0.7853981633974483
colon,0.3333333333333333,0.3217505543966422
cleanse,1.0,0.7853981633974483
supposedly,-0.3333333333333333,-0.3217505543966422
prep,0.0,0.0
colonoscopy,1.0,0.7853981633974483
pill,0.14285714285714285,0.1418970546041639
grind,1.0,0.7853981633974483
powder,1.0,0.7853981633974483
snort,1.0,0.7853981633974483
viagram,1.0,0.7853981633974483
hunt,0.2,0.1973955598498808
distressing,0.0,0.0
perturbed,0.0,0.0
threate,1.0,0.7853981633974483
unbearable,1.0,0.7853981633974483
tombolos,-1.0,-0.7853981633974483
condo,-1.0,-0.7853981633974483
hunter,-1.0,-0.7853981633974483
safaris,-1.0,-0.7853981633974483
rhino,0.29411764705882354,0.2860514417173182
brink,0.0,0.0
filthy,-0.3333333333333333,-0.3217505543966422
scourge,-1.0,-0.7853981633974483
slavery,0.0,0.0
rear,-1.0,-0.7853981633974483
ugly,-0.5,-0.4636476090008061
myanmar,0.3333333333333333,0.3217505543966422
burmese,-1.0,-0.7853981633974483
declare,-0.6,-0.5404195002705842
fetal,-1.0,-0.7853981633974483
deformity,-1.0,-0.7853981633974483
nonsensical,-1.0,-0.7853981633974483
mainstream,-0.3333333333333333,-0.3217505543966422
mongering,-1.0,-0.7853981633974483
misinformation,-1.0,-0.7853981633974483
demographic,-1.0,-0.7853981633974483
actual,-0.75,-0.6435011087932844
proposal,0.0,0.0
utter,0.0,0.0
nonissue,1.0,0.7853981633974483
grandkid,1.0,0.7853981633974483
emotionally,0.3333333333333333,0.3217505543966422
calmly,-1.0,-0.7853981633974483
gray,1.0,0.7853981633974483
hair,0.0,0.0
outfit,1.0,0.7853981633974483
retirement,1.0,0.7853981633974483
tourism,1.0,0.7853981633974483
litter,1.0,0.7853981633974483
climber,1.0,0.7853981633974483
girlfriend,1.0,0.7853981633974483
beg,1.0,0.7853981633974483
prejudice,0.0,0.0
inequality,0.0,0.0
unpredictable,1.0,0.7853981633974483
rubles,1.0,0.7853981633974483
uncle,0.0,0.0
prostate,1.0,0.7853981633974483
enable,1.0,0.7853981633974483
metoo,1.0,0.7853981633974483
comprehension,0.0,0.0
expose,0.0,0.0
safest,1.0,0.7853981633974483
circus,1.0,0.7853981633974483
cruelty,0.5,0.4636476090008061
furious,0.0,0.0
mercy,1.0,0.7853981633974483
understanding,0.6,0.5404195002705842
welcome,1.0,0.7853981633974483
staple,1.0,0.7853981633974483
arizona,1.0,0.7853981633974483
technological,0.0,0.0
drilling,0.0,0.0
kenyans,-1.0,-0.7853981633974483
ca,-1.0,-0.7853981633974483
thoroughly,-0.5,-0.4636476090008061
majestic,1.0,0.7853981633974483
horn,1.0,0.7853981633974483
rhine,0.3333333333333333,0.3217505543966422
tula,-1.0,-0.7853981633974483
isibindi,0.0,0.0
accepting,1.0,0.7853981633974483
someday,0.0,0.0
ours,1.0,0.7853981633974483
hughes,-1.0,-0.7853981633974483
entrance,0.0,0.0
retract,-1.0,-0.7853981633974483
apologize,0.0,0.0
bigoted,-1.0,-0.7853981633974483
knee,-1.0,-0.7853981633974483
band,0.5,0.4636476090008061
imagery,-1.0,-0.7853981633974483
crappy,1.0,0.7853981633974483
ingrained,1.0,0.7853981633974483
overhaul,1.0,0.7853981633974483
upside,0.0,0.0
nurse,-1.0,-0.7853981633974483
partys,-1.0,-0.7853981633974483
airline,0.0,0.0
privacy,-0.3333333333333333,-0.3217505543966422
grain,-1.0,-0.7853981633974483
management,-1.0,-0.7853981633974483
preservation,-1.0,-0.7853981633974483
immediate,0.5,0.4636476090008061
response,-0.2,-0.1973955598498808
delayed,-1.0,-0.7853981633974483
wow,-0.5,-0.4636476090008061
nominate,-1.0,-0.7853981633974483
closely,-1.0,-0.7853981633974483
nomination,-1.0,-0.7853981633974483
heavy,0.2727272727272727,0.2662520491509253
casualty,0.25,0.2449786631268641
rubble,-1.0,-0.7853981633974483
adjoining,-1.0,-0.7853981633974483
lean,-1.0,-0.7853981633974483
adolf,-1.0,-0.7853981633974483
historical,-0.3333333333333333,-0.3217505543966422
suspend,-1.0,-0.7853981633974483
nightly,-1.0,-0.7853981633974483
courthouse,-1.0,-0.7853981633974483
mock,0.0,0.0
persecute,-1.0,-0.7853981633974483
scarce,0.0,0.0
yellowing,-1.0,-0.7853981633974483
wipe,-0.4,-0.3805063771123649
seed,-1.0,-0.7853981633974483
sum,0.0,0.0
abortion,-0.5,-0.4636476090008061
refresher,-1.0,-0.7853981633974483
entrepreneur,-1.0,-0.7853981633974483
garden,1.0,0.7853981633974483
sanitary,1.0,0.7853981633974483
readying,1.0,0.7853981633974483
lawsuit,-0.5,-0.4636476090008061
verdict,-1.0,-0.7853981633974483
presdienttrump,-1.0,-0.7853981633974483
illegally,-0.3333333333333333,-0.3217505543966422
adjust,-1.0,-0.7853981633974483
sheriat,-0.3333333333333333,-0.3217505543966422
par,-1.0,-0.7853981633974483
capitalism,0.3333333333333333,0.3217505543966422
reinforce,-1.0,-0.7853981633974483
entirety,-1.0,-0.7853981633974483
repulsive,-1.0,-0.7853981633974483
sanction,-0.5,-0.4636476090008061
capitalist,-1.0,-0.7853981633974483
slaughter,-0.14285714285714285,-0.1418970546041639
deceive,-1.0,-0.7853981633974483
concept,-1.0,-0.7853981633974483
hesitation,-1.0,-0.7853981633974483
remorse,-1.0,-0.7853981633974483
enemy,-0.3333333333333333,-0.3217505543966422
recant,-1.0,-0.7853981633974483
tangible,-1.0,-0.7853981633974483
naturally,0.0,0.0
abolishment,1.0,0.7853981633974483
anarcho,0.0,0.0
communism,1.0,0.7853981633974483
rambling,-1.0,-0.7853981633974483
skit,-1.0,-0.7853981633974483
corner,0.2,0.1973955598498808
delve,-1.0,-0.7853981633974483
frequency,-1.0,-0.7853981633974483
gripe,-1.0,-0.7853981633974483
failsoft,-1.0,-0.7853981633974483
related,-1.0,-0.7853981633974483
data,0.3333333333333333,0.3217505543966422
reliable,-1.0,-0.7853981633974483
transparent,0.3333333333333333,0.3217505543966422
marketing,-1.0,-0.7853981633974483
disingenuous,-1.0,-0.7853981633974483
faux,-1.0,-0.7853981633974483
priest,-0.5,-0.4636476090008061
abduct,-1.0,-0.7853981633974483
activist,-0.42857142857142855,-0.4048917862850834
fairness,-1.0,-0.7853981633974483
known,-0.3333333333333333,-0.3217505543966422
cartel,-1.0,-0.7853981633974483
authoritarian,-1.0,-0.7853981633974483
leftist,-1.0,-0.7853981633974483
hippy,-1.0,-0.7853981633974483
bullshit,-0.2,-0.1973955598498808
moron,-0.5,-0.4636476090008061
location,-0.3333333333333333,-0.3217505543966422
speculation,-1.0,-0.7853981633974483
shoulder,-1.0,-0.7853981633974483
mexicans,-1.0,-0.7853981633974483
naysayer,0.0,0.0
doomsdayer,-1.0,-0.7853981633974483
nafta,-1.0,-0.7853981633974483
direction,-0.6666666666666666,-0.5880026035475675
overtime,-1.0,-0.7853981633974483
jakarta,-1.0,-0.7853981633974483
punch,0.5,0.4636476090008061
labrador,-1.0,-0.7853981633974483
leash,0.0,0.0
box,0.0,0.0
loathsome,-1.0,-0.7853981633974483
maximize,-1.0,-0.7853981633974483
gist,-1.0,-0.7853981633974483
demonize,1.0,0.7853981633974483
motivation,0.0,0.0
regularly,-1.0,-0.7853981633974483
fudge,-1.0,-0.7853981633974483
cheeseburger,-1.0,-0.7853981633974483
cutting,-1.0,-0.7853981633974483
compliant,0.0,0.0
afghan,0.3333333333333333,0.3217505543966422
afghanis,1.0,0.7853981633974483
memory,0.5555555555555556,0.5070985043923371
alexandria,-1.0,-0.7853981633974483
vera,-1.0,-0.7853981633974483
disgraceful,-1.0,-0.7853981633974483
nevada,0.0,0.0
nevadians,-1.0,-0.7853981633974483
neglect,-1.0,-0.7853981633974483
bottle,-0.42857142857142855,-0.4048917862850834
milk,0.0,0.0
haven,-1.0,-0.7853981633974483
blue,-0.3333333333333333,-0.3217505543966422
robber,-1.0,-0.7853981633974483
pre,0.5,0.4636476090008061
existing,-1.0,-0.7853981633974483
snorkel,-0.3333333333333333,-0.3217505543966422
precaution,0.2,0.1973955598498808
ecological,0.0,0.0
transportation,0.0,0.0
bike,-0.3333333333333333,-0.3217505543966422
trainer,-1.0,-0.7853981633974483
gunfire,-1.0,-0.7853981633974483
unit,-1.0,-0.7853981633974483
fatally,-0.3333333333333333,-0.3217505543966422
gate,-0.3333333333333333,-0.3217505543966422
protocol,0.3333333333333333,0.3217505543966422
significant,-1.0,-0.7853981633974483
isolate,0.5,0.4636476090008061
deceased,-1.0,-0.7853981633974483
n,0.42857142857142855,0.4048917862850834
execute,-1.0,-0.7853981633974483
moul,0.6666666666666666,0.5880026035475675
defy,-1.0,-0.7853981633974483
glove,-1.0,-0.7853981633974483
spy,0.0,0.0
increasingly,-0.3333333333333333,-0.3217505543966422
determined,-1.0,-0.7853981633974483
civility,-1.0,-0.7853981633974483
levin,-1.0,-0.7853981633974483
meanly,-1.0,-0.7853981633974483
standup,-1.0,-0.7853981633974483
comedian,-0.6,-0.5404195002705842
notoriety,-1.0,-0.7853981633974483
sitcom,-1.0,-0.7853981633974483
season,0.0,0.0
appearance,-0.3333333333333333,-0.3217505543966422
episode,-1.0,-0.7853981633974483
johnny,-1.0,-0.7853981633974483
carson,-0.3333333333333333,-0.3217505543966422
bright,-1.0,-0.7853981633974483
comedic,-1.0,-0.7853981633974483
talent,0.2,0.1973955598498808
career,0.14285714285714285,0.1418970546041639
bud,-1.0,-0.7853981633974483
comic,-1.0,-0.7853981633974483
sweep,0.0,0.0
maximum,0.3333333333333333,0.3217505543966422
handful,0.3333333333333333,0.3217505543966422
electricity,-1.0,-0.7853981633974483
intensify,-1.0,-0.7853981633974483
populated,-1.0,-0.7853981633974483
copenhagen,-1.0,-0.7853981633974483
hormonal,-1.0,-0.7853981633974483
contraceptive,0.5,0.4636476090008061
extensive,0.0,0.0
magnify,-1.0,-0.7853981633974483
combination,-1.0,-0.7853981633974483
implant,-1.0,-0.7853981633974483
scoring,-1.0,-0.7853981633974483
outstanding,0.0,0.0
fertile,-0.3333333333333333,-0.3217505543966422
tour,-1.0,-0.7853981633974483
capsize,-1.0,-0.7853981633974483
operator,-1.0,-0.7853981633974483
chill,0.0,0.0
bone,-1.0,-0.7853981633974483
recklessness,-1.0,-0.7853981633974483
coating,1.0,0.7853981633974483
rupture,1.0,0.7853981633974483
pollute,1.0,0.7853981633974483
mutation,1.0,0.7853981633974483
minimal,1.0,0.7853981633974483
uneasy,1.0,0.7853981633974483
understandable,1.0,0.7853981633974483
duty,0.3333333333333333,0.3217505543966422
siderate,-1.0,-0.7853981633974483
doc,0.0,0.0
vanish,-1.0,-0.7853981633974483
rudely,-1.0,-0.7853981633974483
blockade,-1.0,-0.7853981633974483
indigenous,-1.0,-0.7853981633974483
pro,0.0,0.0
methylmercury,-1.0,-0.7853981633974483
intervene,-0.3333333333333333,-0.3217505543966422
surfboard,-1.0,-0.7853981633974483
leg,-0.3333333333333333,-0.3217505543966422
surf,-1.0,-0.7853981633974483
cautious,-1.0,-0.7853981633974483
employee,-0.3636363636363637,-0.3487710035839069
signature,-1.0,-0.7853981633974483
thin,-1.0,-0.7853981633974483
quota,-1.0,-0.7853981633974483
screw,0.0,0.0
miller,-1.0,-0.7853981633974483
chick,-1.0,-0.7853981633974483
australian,0.5,0.4636476090008061
cyanide,-1.0,-0.7853981633974483
sip,-1.0,-0.7853981633974483
keel,-1.0,-0.7853981633974483
motive,-0.2,-0.1973955598498808
editor,1.0,0.7853981633974483
elle,1.0,0.7853981633974483
magazine,0.7142857142857143,0.6202494859828215
budget,0.3333333333333333,0.3217505543966422
messed,1.0,0.7853981633974483
whop,1.0,0.7853981633974483
dn,1.0,0.7853981633974483
rethrow,1.0,0.7853981633974483
london,1.0,0.7853981633974483
foreseeable,-0.3333333333333333,-0.3217505543966422
lingo,-1.0,-0.7853981633974483
pacifist,-1.0,-0.7853981633974483
crucial,-1.0,-0.7853981633974483
frank,-1.0,-0.7853981633974483
haiti,0.17647058823529413,0.17467219900823971
serial,0.0,0.0
killer,-0.2727272727272727,-0.2662520491509253
aqaba,1.0,0.7853981633974483
corporation,-0.2,-0.1973955598498808
cap,0.0,0.0
luxury,0.0,0.0
resort,-0.3333333333333333,-0.3217505543966422
