,words,weights,weights-arctan
3208,richard,-1.0,-0.7853981633974483
3209,george,0.0,0.0
3210,stroumbolopoulos,-1.0,-0.7853981633974483
3211,intricate,-1.0,-0.7853981633974483
3212,passion,0.0,0.0
3213,blooded,-1.0,-0.7853981633974483
3214,calculate,-1.0,-0.7853981633974483
3215,uncover,0.0,0.0
3216,despite,0.07692307692307693,0.07677189126977804
3217,evacuate,0.14285714285714285,0.1418970546041639
3218,incite,-1.0,-0.7853981633974483
3219,riot,-0.7142857142857143,-0.6202494859828215
3220,ungratefulness,-1.0,-0.7853981633974483
3221,barbarity,-1.0,-0.7853981633974483
3222,lifetime,0.3333333333333333,0.3217505543966422
3223,succumb,1.0,0.7853981633974483
3224,gain,-0.09090909090909091,-0.09065988720074511
3225,endless,0.3333333333333333,0.3217505543966422
3226,shoe,0.6363636363636364,0.5667292175235064
3227,sade,0.0,0.0
3228,knowledge,-0.2,-0.19739555984988078
3229,opiate,-1.0,-0.7853981633974483
3230,brutal,-0.3333333333333333,-0.3217505543966422
3231,stir,-1.0,-0.7853981633974483
3232,involved,0.0,0.0
3233,arnold,1.0,0.7853981633974483
3234,palmer,1.0,0.7853981633974483
3235,fixture,0.0,0.0
3236,golf,1.0,0.7853981633974483
3237,genuinely,1.0,0.7853981633974483
3238,firecracker,-1.0,-0.7853981633974483
3239,pond,0.8181818181818182,0.6857295109062863
3240,institute,-0.2,-0.19739555984988078
3241,mandatory,-1.0,-0.7853981633974483
3242,jeff,1.0,0.7853981633974483
3243,buckled,1.0,0.7853981633974483
3244,shriek,1.0,0.7853981633974483
3245,irish,0.0,0.0
3246,earn,0.0,0.0
3247,fortune,1.0,0.7853981633974483
3248,pseudo,-1.0,-0.7853981633974483
3249,load,0.0,0.0
3250,vastly,-1.0,-0.7853981633974483
3251,complicate,0.0,0.0
3252,variable,-1.0,-0.7853981633974483
3253,constant,0.09090909090909091,0.09065988720074511
3254,flux,0.0,0.0
3255,plug,0.0,0.0
3256,gloom,-1.0,-0.7853981633974483
3257,ethic,-1.0,-0.7853981633974483
3258,journalism,0.0,0.0
3259,efficiency,0.0,0.0
3260,coddle,-1.0,-0.7853981633974483
3261,lazy,-0.6,-0.5404195002705842
3262,treaty,-0.3333333333333333,-0.3217505543966422
3263,toward,-0.3333333333333333,-0.3217505543966422
3264,globalism,-1.0,-0.7853981633974483
3265,boon,-1.0,-0.7853981633974483
3266,elite,-0.3333333333333333,-0.3217505543966422
3267,beetle,1.0,0.7853981633974483
3268,multiply,0.0,0.0
3269,faster,1.0,0.7853981633974483
3270,temp,0.0,0.0
3271,absurd,-0.3333333333333333,-0.3217505543966422
3272,pulse,0.0,0.0
3273,nightclub,0.0,0.0
3274,outdated,1.0,0.7853981633974483
3275,iv,0.25,0.24497866312686414
3276,discriminatory,1.0,0.7853981633974483
3277,plane,0.3333333333333333,0.3217505543966422
3278,exhume,-1.0,-0.7853981633974483
3279,disrespectful,-0.3333333333333333,-0.3217505543966422
3280,dakota,-0.2,-0.19739555984988078
3281,protestor,-0.5,-0.4636476090008061
3282,rubber,0.0,0.0
3283,bullet,-0.3333333333333333,-0.3217505543966422
3284,peacefully,-0.42857142857142855,-0.4048917862850834
3285,discussion,-1.0,-0.7853981633974483
3286,mountain,0.7142857142857143,0.6202494859828215
3287,safely,0.0,0.0
3288,precious,0.6666666666666666,0.5880026035475675
3289,twitter,-0.3333333333333333,-0.3217505543966422
3290,gyber,-1.0,-0.7853981633974483
3291,unreal,0.0,0.0
3292,dister,1.0,0.7853981633974483
3293,undue,1.0,0.7853981633974483
3294,utah,-1.0,-0.7853981633974483
3295,verbal,-1.0,-0.7853981633974483
3296,ruin,0.0,0.0
3297,giraffe,-1.0,-0.7853981633974483
3298,rothschild,-1.0,-0.7853981633974483
3299,nauseate,0.0,0.0
3300,continually,-0.5,-0.4636476090008061
3301,plague,-1.0,-0.7853981633974483
3302,pretend,0.4,0.3805063771123649
3303,fol,-1.0,-0.7853981633974483
3304,hearted,-1.0,-0.7853981633974483
3305,elevator,-0.42857142857142855,-0.4048917862850834
3306,shaft,1.0,0.7853981633974483
3307,preventable,0.5555555555555556,0.507098504392337
3308,deflect,1.0,0.7853981633974483
3309,egregious,1.0,0.7853981633974483
3310,michael,0.23076923076923078,0.2267988480538859
3311,iron,0.0,0.0
3312,predict,0.3333333333333333,0.3217505543966422
3313,victory,-1.0,-0.7853981633974483
3314,tune,-0.3333333333333333,-0.3217505543966422
3315,gb,0.3333333333333333,0.3217505543966422
3316,section,-0.3333333333333333,-0.3217505543966422
3317,stimulate,-1.0,-0.7853981633974483
3318,recovery,-0.14285714285714285,-0.1418970546041639
3319,proclaim,-1.0,-0.7853981633974483
3320,stroke,-1.0,-0.7853981633974483
3321,magnificent,-1.0,-0.7853981633974483
3322,preserve,-0.5,-0.4636476090008061
3323,losing,-1.0,-0.7853981633974483
3324,consistency,-1.0,-0.7853981633974483
3325,haitian,0.0,0.0
3326,mexico,-0.6666666666666666,-0.5880026035475675
3327,haitians,0.0,0.0
3328,taxpayer,-1.0,-0.7853981633974483
3329,boot,-1.0,-0.7853981633974483
3330,ost,-1.0,-0.7853981633974483
3331,hug,0.3333333333333333,0.3217505543966422
3332,reconsider,-1.0,-0.7853981633974483
3333,married,-1.0,-0.7853981633974483
3334,cheat,-0.6,-0.5404195002705842
3335,beloved,-1.0,-0.7853981633974483
3336,spouse,0.3333333333333333,0.3217505543966422
3337,drain,-1.0,-0.7853981633974483
3338,eastern,0.0,0.0
3339,affair,-0.2,-0.19739555984988078
3340,menial,0.0,0.0
3341,african,1.0,0.7853981633974483
3342,controversial,1.0,0.7853981633974483
3343,innovation,1.0,0.7853981633974483
3344,contact,-0.058823529411764705,-0.05875582271572269
3345,improper,1.0,0.7853981633974483
3346,tap,1.0,0.7853981633974483
3347,gross,1.0,0.7853981633974483
3348,asleep,0.6,0.5404195002705842
3349,stressful,0.2,0.19739555984988078
3350,dumb,-1.0,-0.7853981633974483
3351,medically,0.0,0.0
3352,eager,-1.0,-0.7853981633974483
3353,monarchy,0.0,0.0
3354,thailand,0.3333333333333333,0.3217505543966422
3355,heal,0.5,0.4636476090008061
3356,prompt,-1.0,-0.7853981633974483
3357,means,0.0,0.0
3358,harmful,1.0,0.7853981633974483
3359,bullying,1.0,0.7853981633974483
3360,react,0.09090909090909091,0.09065988720074511
3361,quicker,1.0,0.7853981633974483
3362,buying,1.0,0.7853981633974483
3363,jungle,0.07692307692307693,0.07677189126977804
3364,capable,-1.0,-0.7853981633974483
3365,intense,0.0,0.0
3366,skill,-0.3333333333333333,-0.3217505543966422
3367,firmly,0.5,0.4636476090008061
3368,surface,0.2,0.19739555984988078
3369,fluctuation,-1.0,-0.7853981633974483
3370,balanced,-1.0,-0.7853981633974483
3371,object,1.0,0.7853981633974483
3372,afterward,1.0,0.7853981633974483
3373,belief,-0.09090909090909091,-0.09065988720074511
3374,backyard,1.0,0.7853981633974483
3375,british,0.0,0.0
3376,smoke,0.2,0.19739555984988078
3377,surprised,-0.5789473684210527,-0.5247957716501074
3378,addiction,0.5,0.4636476090008061
3379,mindset,-1.0,-0.7853981633974483
3380,invite,-1.0,-0.7853981633974483
3381,intruder,-1.0,-0.7853981633974483
3382,profiling,-1.0,-0.7853981633974483
3383,easterners,-1.0,-0.7853981633974483
3384,atrocious,0.5,0.4636476090008061
3385,trading,-1.0,-0.7853981633974483
3386,wall,-0.75,-0.6435011087932844
3387,useless,-0.3333333333333333,-0.3217505543966422
3388,shovel,-1.0,-0.7853981633974483
3389,maintain,-0.2727272727272727,-0.2662520491509253
3390,we,0.0,0.0
3391,guard,-1.0,-0.7853981633974483
3392,judgment,0.3333333333333333,0.3217505543966422
3393,underestimate,-1.0,-0.7853981633974483
3394,complacent,-1.0,-0.7853981633974483
3395,sway,-1.0,-0.7853981633974483
3396,impeachment,-1.0,-0.7853981633974483
3397,defeat,-1.0,-0.7853981633974483
3398,housing,1.0,0.7853981633974483
3399,fireman,1.0,0.7853981633974483
3400,jerk,0.2,0.19739555984988078
3401,hefty,-0.3333333333333333,-0.3217505543966422
3402,scenario,-0.3333333333333333,-0.3217505543966422
3403,afraid,0.1111111111111111,0.11065722117389563
3404,shooter,-1.0,-0.7853981633974483
3405,unstable,-1.0,-0.7853981633974483
3406,plot,-1.0,-0.7853981633974483
3407,faint,1.0,0.7853981633974483
3408,meal,0.6,0.5404195002705842
3409,directly,0.2,0.19739555984988078
3410,deserted,1.0,0.7853981633974483
3411,vegetable,1.0,0.7853981633974483
3412,vacation,0.0,0.0
3413,trip,0.0,0.0
3414,traveling,0.0,0.0
3415,leon,1.0,0.7853981633974483
3416,russell,1.0,0.7853981633974483
3417,quote,-0.6,-0.5404195002705842
3418,melton,1.0,0.7853981633974483
3419,influential,0.3333333333333333,0.3217505543966422
3420,russel,0.0,0.0
3421,stardom,1.0,0.7853981633974483
3422,infamous,0.0,0.0
3423,retire,1.0,0.7853981633974483
3424,na,0.0,0.0
3425,piee,1.0,0.7853981633974483
3426,typo,1.0,0.7853981633974483
3427,indeed,1.0,0.7853981633974483
3428,coconut,-0.36363636363636365,-0.348771003583907
3429,pie,-0.6,-0.5404195002705842
3430,slam,0.0,0.0
3431,beating,1.0,0.7853981633974483
3432,nude,0.5,0.4636476090008061
3433,topless,0.0,0.0
3434,sellie,-0.25,-0.24497866312686414
3435,cup,-0.5,-0.4636476090008061
3436,drunk,0.2,0.19739555984988078
3437,primate,-1.0,-0.7853981633974483
3438,farsightedness,-1.0,-0.7853981633974483
3439,practical,-1.0,-0.7853981633974483
3440,ingenuity,-1.0,-0.7853981633974483
3441,tremendous,-0.3333333333333333,-0.3217505543966422
3442,collaborate,0.0,0.0
3443,nasty,-0.42857142857142855,-0.4048917862850834
3444,breakup,-1.0,-0.7853981633974483
3445,winner,-1.0,-0.7853981633974483
3446,childs,-1.0,-0.7853981633974483
3447,pawn,-1.0,-0.7853981633974483
3448,adapt,-0.5555555555555556,-0.507098504392337
3449,thrive,0.0,0.0
3450,client,-1.0,-0.7853981633974483
3451,disappear,-0.2857142857142857,-0.27829965900511133
3452,obesity,-0.5555555555555556,-0.507098504392337
3453,tremendously,0.0,0.0
3454,fifteen,-0.3333333333333333,-0.3217505543966422
3455,best,1.0,0.7853981633974483
3456,hike,0.0,0.0
3457,lost,0.5,0.4636476090008061
3458,federal,-0.3333333333333333,-0.3217505543966422
3459,progression,-1.0,-0.7853981633974483
3460,progress,-0.1111111111111111,-0.11065722117389563
3461,globally,0.0,0.0
3462,acceptable,-0.5555555555555556,-0.507098504392337
3463,restrictive,1.0,0.7853981633974483
3464,requirement,0.0,0.0
3465,rile,0.0,0.0
3466,wrench,0.5,0.4636476090008061
3467,lapse,1.0,0.7853981633974483
3468,grip,0.0,0.0
3469,magnitude,1.0,0.7853981633974483
3470,exciting,-1.0,-0.7853981633974483
3471,thrilled,-1.0,-0.7853981633974483
3472,effective,-0.5,-0.4636476090008061
3473,intrigue,-1.0,-0.7853981633974483
3474,sink,0.0,0.0
3475,largely,0.5,0.4636476090008061
3476,discomfort,0.0,0.0
3477,accountability,-0.3333333333333333,-0.3217505543966422
3478,statue,-1.0,-0.7853981633974483
3479,limitation,-1.0,-0.7853981633974483
3480,prosecution,-1.0,-0.7853981633974483
3481,accountable,-0.4,-0.3805063771123649
3482,payout,-1.0,-0.7853981633974483
3483,erase,-1.0,-0.7853981633974483
3484,symbol,0.3333333333333333,0.3217505543966422
3485,accounting,-1.0,-0.7853981633974483
3486,repay,-1.0,-0.7853981633974483
3487,grifting,-1.0,-0.7853981633974483
3488,treason,-1.0,-0.7853981633974483
3489,lying,-1.0,-0.7853981633974483
3490,halftime,-1.0,-0.7853981633974483
3491,bow,-1.0,-0.7853981633974483
3492,falcon,-1.0,-0.7853981633974483
3493,patriots,-1.0,-0.7853981633974483
3494,lesion,-1.0,-0.7853981633974483
3495,captors,-1.0,-0.7853981633974483
3496,ranking,-1.0,-0.7853981633974483
3497,category,-0.6,-0.5404195002705842
3498,destination,0.0,0.0
3499,stat,0.0,0.0
3500,tm,0.0,0.0
3501,emu,-0.3333333333333333,-0.3217505543966422
3502,maniac,-1.0,-0.7853981633974483
3503,exotic,-1.0,-0.7853981633974483
3504,hurtful,-0.6,-0.5404195002705842
3505,disturbed,-0.42857142857142855,-0.4048917862850834
3506,internet,0.09090909090909091,0.09065988720074511
3507,dramas,0.0,0.0
3508,thirty,0.5,0.4636476090008061
3509,miner,-1.0,-0.7853981633974483
3510,co,-0.2,-0.19739555984988078
3511,incase,-1.0,-0.7853981633974483
3512,explosion,-1.0,-0.7853981633974483
3513,violet,1.0,0.7853981633974483
3514,agency,0.0,0.0
3515,commonly,1.0,0.7853981633974483
3516,internally,1.0,0.7853981633974483
3517,ids,1.0,0.7853981633974483
3518,nations,0.5,0.4636476090008061
3519,id,1.0,0.7853981633974483
3520,crosse,1.0,0.7853981633974483
3521,frontier,1.0,0.7853981633974483
3522,eligible,1.0,0.7853981633974483
3523,interaction,0.5,0.4636476090008061
3524,consideration,0.0,0.0
3525,tar,1.0,0.7853981633974483
3526,material,0.0,0.0
3527,thumb,1.0,0.7853981633974483
3528,minimum,-0.3333333333333333,-0.3217505543966422
3529,eight,0.5,0.4636476090008061
3530,effectively,1.0,0.7853981633974483
3531,institutes,0.0,0.0
3532,disorder,-0.7333333333333333,-0.6327488350021832
3533,biological,1.0,0.7853981633974483
3534,rhythms,1.0,0.7853981633974483
3535,planer,1.0,0.7853981633974483
3536,required,1.0,0.7853981633974483
3537,recuperate,1.0,0.7853981633974483
3538,recuperation,1.0,0.7853981633974483
3539,tha,1.0,0.7853981633974483
3540,turkey,-0.09090909090909091,-0.09065988720074511
3541,safeguard,1.0,0.7853981633974483
3542,parliamentary,1.0,0.7853981633974483
3543,convey,0.3333333333333333,0.3217505543966422
3544,expectation,1.0,0.7853981633974483
3545,turkish,1.0,0.7853981633974483
3546,mothering,1.0,0.7853981633974483
3547,enlargement,1.0,0.7853981633974483
3548,rogan,1.0,0.7853981633974483
3549,launch,0.6,0.5404195002705842
3550,demit,1.0,0.7853981633974483
3551,analyst,1.0,0.7853981633974483
3552,sole,1.0,0.7853981633974483
3553,rival,1.0,0.7853981633974483
3554,charisma,1.0,0.7853981633974483
3555,crusade,1.0,0.7853981633974483
3556,oppose,0.3333333333333333,0.3217505543966422
3557,hpd,1.0,0.7853981633974483
3558,dictatorship,1.0,0.7853981633974483
3559,opening,0.0,0.0
3560,meaning,-0.3333333333333333,-0.3217505543966422
3561,hang,0.6,0.5404195002705842
3562,controversy,0.0,0.0
3563,wallet,-1.0,-0.7853981633974483
3564,stander,-1.0,-0.7853981633974483
3565,detain,-1.0,-0.7853981633974483
3566,apply,-1.0,-0.7853981633974483
3567,apprehend,-1.0,-0.7853981633974483
3568,confuse,-1.0,-0.7853981633974483
3569,sooner,-0.3333333333333333,-0.3217505543966422
3570,nazi,-0.5,-0.4636476090008061
3571,germany,0.2,0.19739555984988078
3572,jews,-1.0,-0.7853981633974483
3573,concentration,-1.0,-0.7853981633974483
3574,stretch,0.0,0.0
3575,childish,-0.3333333333333333,-0.3217505543966422
3576,probable,0.0,0.0
3577,hitler,-0.5,-0.4636476090008061
3578,rhema,-1.0,-0.7853981633974483
3579,salma,-1.0,-0.7853981633974483
3580,rheumatism,-1.0,-0.7853981633974483
3581,hammed,-1.0,-0.7853981633974483
3582,impose,0.0,0.0
3583,siege,0.0,0.0
3584,lof,1.0,0.7853981633974483
3585,variety,0.6,0.5404195002705842
3586,fruit,1.0,0.7853981633974483
3587,metric,1.0,0.7853981633974483
3588,subtropical,1.0,0.7853981633974483
3589,professor,1.0,0.7853981633974483
3590,pathology,1.0,0.7853981633974483
3591,university,0.7777777777777778,0.6610431688506869
3592,davis,1.0,0.7853981633974483
3593,janet,1.0,0.7853981633974483
3594,reno,1.0,0.7853981633974483
3595,anet,1.0,0.7853981633974483
3596,monday,-0.3333333333333333,-0.3217505543966422
3597,parkinsons,1.0,0.7853981633974483
3598,baggy,1.0,0.7853981633974483
3599,hurchalla,1.0,0.7853981633974483
3600,derail,-1.0,-0.7853981633974483
3601,northwest,-1.0,-0.7853981633974483
3602,carriage,-1.0,-0.7853981633974483
3603,smash,-1.0,-0.7853981633974483
3604,bridge,-1.0,-0.7853981633974483
3605,spanish,-1.0,-0.7853981633974483
3606,billow,-1.0,-0.7853981633974483
3607,betray,-1.0,-0.7853981633974483
3608,producers,-1.0,-0.7853981633974483
3609,topic,-0.5,-0.4636476090008061
3610,relatively,0.0,0.0
3611,relatable,0.3333333333333333,0.3217505543966422
3612,opah,-1.0,-0.7853981633974483
3613,series,-1.0,-0.7853981633974483
3614,devolve,-1.0,-0.7853981633974483
3615,salacious,-1.0,-0.7853981633974483
3616,tabloid,-1.0,-0.7853981633974483
3617,fodder,-1.0,-0.7853981633974483
3618,peer,-1.0,-0.7853981633974483
3619,legend,1.0,0.7853981633974483
3620,icon,0.0,0.0
3621,round,0.6666666666666666,0.5880026035475675
3622,lift,1.0,0.7853981633974483
3623,vista,1.0,0.7853981633974483
3624,crutcher,1.0,0.7853981633974483
3625,daddy,1.0,0.7853981633974483
3626,weekly,1.0,0.7853981633974483
3627,meeting,0.0,0.0
3628,grass,0.3333333333333333,0.3217505543966422
3629,channel,1.0,0.7853981633974483
3630,ideological,1.0,0.7853981633974483
3631,strife,0.0,0.0
3632,ear,1.0,0.7853981633974483
3633,parallel,1.0,0.7853981633974483
3634,viewpoint,1.0,0.7853981633974483
3635,advise,1.0,0.7853981633974483
3636,maker,1.0,0.7853981633974483
3637,missionary,1.0,0.7853981633974483
3638,yield,1.0,0.7853981633974483
3639,madden,1.0,0.7853981633974483
3640,reuse,1.0,0.7853981633974483
3641,organically,1.0,0.7853981633974483
3642,flint,0.3333333333333333,0.3217505543966422
3643,hospitalize,1.0,0.7853981633974483
3644,incompetence,1.0,0.7853981633974483
3645,rep,-1.0,-0.7853981633974483
3646,vex,-1.0,-0.7853981633974483
3647,academy,-1.0,-0.7853981633974483
3648,arm,-0.45454545454545453,-0.4266274931268761
3649,shot,-0.2727272727272727,-0.2662520491509253
3650,zealand,0.0,0.0
3651,devastating,0.0,0.0
3652,severely,-0.2,-0.19739555984988078
3653,terrified,1.0,0.7853981633974483
3654,serious,-0.0967741935483871,-0.0964737751825869
3655,comfort,0.0,0.0
3656,bee,1.0,0.7853981633974483
3657,mh,-1.0,-0.7853981633974483
3658,ignorant,-0.6666666666666666,-0.5880026035475675
3659,likeliness,-1.0,-0.7853981633974483
3660,urine,-1.0,-0.7853981633974483
3661,unnecessary,1.0,0.7853981633974483
3662,muckle,1.0,0.7853981633974483
3663,embarrassed,-1.0,-0.7853981633974483
3664,credible,-1.0,-0.7853981633974483
3665,slap,0.0,0.0
3666,wrist,0.0,0.0
3667,stomach,-0.3333333333333333,-0.3217505543966422
3668,steve,1.0,0.7853981633974483
3669,wilkes,1.0,0.7853981633974483
3670,yell,0.5,0.4636476090008061
3671,negligent,1.0,0.7853981633974483
3672,closed,0.3333333333333333,0.3217505543966422
3673,oversure,1.0,0.7853981633974483
3674,dilemma,1.0,0.7853981633974483
3675,reptile,1.0,0.7853981633974483
3676,hotel,0.5,0.4636476090008061
3677,busy,1.0,0.7853981633974483
3678,viewfinder,1.0,0.7853981633974483
3679,desperate,0.42857142857142855,0.4048917862850834
3680,quest,1.0,0.7853981633974483
3681,copy,-1.0,-0.7853981633974483
3682,psycho,-1.0,-0.7853981633974483
3683,panic,-0.3333333333333333,-0.3217505543966422
3684,deprave,-1.0,-0.7853981633974483
3685,buddy,0.2,0.19739555984988078
3686,amongst,1.0,0.7853981633974483
3687,frog,0.8333333333333334,0.6947382761967033
3688,treating,0.0,0.0
3689,embarrassment,-1.0,-0.7853981633974483
3690,ally,-0.42857142857142855,-0.4048917862850834
3691,fruitful,1.0,0.7853981633974483
3692,recreate,1.0,0.7853981633974483
3693,genocidal,1.0,0.7853981633974483
3694,regime,0.2,0.19739555984988078
3695,rouse,1.0,0.7853981633974483
3696,champion,1.0,0.7853981633974483
3697,proof,0.25,0.24497866312686414
3698,version,0.5,0.4636476090008061
3699,skirmish,1.0,0.7853981633974483
3700,settlement,1.0,0.7853981633974483
3701,highly,0.0,0.0
3702,shutdown,1.0,0.7853981633974483
3703,drinking,0.6,0.5404195002705842
3704,fountain,0.6,0.5404195002705842
3705,pa,0.3333333333333333,0.3217505543966422
3706,gem,1.0,0.7853981633974483
3707,outbreak,-0.09090909090909091,-0.09065988720074511
3708,willoughby,1.0,0.7853981633974483
3709,cleveland,1.0,0.7853981633974483
3710,eleven,0.0,0.0
3711,motionless,1.0,0.7853981633974483
3712,presumably,-0.3333333333333333,-0.3217505543966422
3713,pure,0.3333333333333333,0.3217505543966422
3714,anticipate,1.0,0.7853981633974483
3715,twelve,1.0,0.7853981633974483
3716,cell,-0.14285714285714285,-0.1418970546041639
3717,ia,-1.0,-0.7853981633974483
3718,guantanamo,-1.0,-0.7853981633974483
3719,rosecrans,-1.0,-0.7853981633974483
3720,navy,-1.0,-0.7853981633974483
3721,immerse,-1.0,-0.7853981633974483
3722,patient,0.25,0.24497866312686414
3723,difficulty,0.0,0.0
3724,traumatize,-0.3333333333333333,-0.3217505543966422
3725,incarceration,-1.0,-0.7853981633974483
3726,iconic,-0.3333333333333333,-0.3217505543966422
3727,athlete,0.2,0.19739555984988078
3728,rattling,-1.0,-0.7853981633974483
3729,medal,-1.0,-0.7853981633974483
3730,marathon,-1.0,-0.7853981633974483
3731,runner,-1.0,-0.7853981633974483
3732,swimmer,-1.0,-0.7853981633974483
3733,dismantle,0.0,0.0
3734,blurb,1.0,0.7853981633974483
3735,entertainer,-1.0,-0.7853981633974483
3736,spark,0.3333333333333333,0.3217505543966422
3737,dementia,0.0,0.0
3738,monty,0.3333333333333333,0.3217505543966422
3739,rangers,-1.0,-0.7853981633974483
3740,detect,-1.0,-0.7853981633974483
3741,negate,0.0,0.0
3742,moldova,-0.6,-0.5404195002705842
3743,update,0.3333333333333333,0.3217505543966422
3744,speculate,-0.3333333333333333,-0.3217505543966422
3745,observant,-1.0,-0.7853981633974483
3746,shine,-1.0,-0.7853981633974483
3747,sunset,-1.0,-0.7853981633974483
3748,whey,0.0,0.0
3749,chalk,1.0,0.7853981633974483
3750,offend,0.0,0.0
3751,pin,-0.5,-0.4636476090008061
3752,sexism,-0.5,-0.4636476090008061
3753,tamper,-1.0,-0.7853981633974483
3754,disappoint,1.0,0.7853981633974483
3755,homosexuality,0.3333333333333333,0.3217505543966422
3756,marriage,0.42857142857142855,0.4048917862850834
3757,uganda,0.5,0.4636476090008061
3758,breach,0.0,0.0
3759,fence,-0.6666666666666666,-0.5880026035475675
3760,contamination,-0.2,-0.19739555984988078
3761,pesticide,-1.0,-0.7853981633974483
3762,scar,0.2727272727272727,0.2662520491509253
3763,naive,0.0,0.0
3764,radical,-1.0,-0.7853981633974483
3765,drum,-1.0,-0.7853981633974483
3766,smear,-1.0,-0.7853981633974483
3767,freak,-0.4,-0.3805063771123649
3768,pneumonia,-1.0,-0.7853981633974483
3769,autopsy,-1.0,-0.7853981633974483
3770,partying,-1.0,-0.7853981633974483
3771,terribly,-0.2,-0.19739555984988078
3772,argue,-0.4,-0.3805063771123649
3773,mv,1.0,0.7853981633974483
3774,newborn,1.0,0.7853981633974483
3775,wash,1.0,0.7853981633974483
3776,toddler,1.0,0.7853981633974483
3777,ingredient,-1.0,-0.7853981633974483
3778,supplement,-0.3333333333333333,-0.3217505543966422
3779,fertilization,1.0,0.7853981633974483
3780,sperm,-0.6,-0.5404195002705842
3781,donor,0.0,0.0
3782,randomly,0.3333333333333333,0.3217505543966422
3783,homicide,-1.0,-0.7853981633974483
3784,confront,0.3333333333333333,0.3217505543966422
3785,unrelated,-1.0,-0.7853981633974483
3786,apparent,-0.3333333333333333,-0.3217505543966422
3787,happily,-1.0,-0.7853981633974483
3788,bu,-1.0,-0.7853981633974483
3789,slang,-1.0,-0.7853981633974483
3790,celebritys,1.0,0.7853981633974483
3791,satisfied,1.0,0.7853981633974483
3792,spring,0.3333333333333333,0.3217505543966422
3793,boil,0.2,0.19739555984988078
3794,dissolve,-1.0,-0.7853981633974483
3795,crepe,-1.0,-0.7853981633974483
3796,closer,1.0,0.7853981633974483
3797,perpetrator,0.6,0.5404195002705842
3798,revenge,0.0,0.0
3799,shy,-1.0,-0.7853981633974483
3800,dick,-1.0,-0.7853981633974483
3801,chopstick,-1.0,-0.7853981633974483
3802,you,-1.0,-0.7853981633974483
3803,cldn,-1.0,-0.7853981633974483
3804,gte,-1.0,-0.7853981633974483
3805,ut,-1.0,-0.7853981633974483
3806,shocked,0.3333333333333333,0.3217505543966422
3807,scuba,1.0,0.7853981633974483
3808,diving,1.0,0.7853981633974483
3809,glorious,0.0,0.0
3810,wonderful,0.3333333333333333,0.3217505543966422
3811,morbid,1.0,0.7853981633974483
3812,yes,0.2727272727272727,0.2662520491509253
3813,tomorrow,1.0,0.7853981633974483
3814,malfunction,0.3333333333333333,0.3217505543966422
3815,raft,0.0,0.0
3816,underwater,1.0,0.7853981633974483
3817,machinery,1.0,0.7853981633974483
3818,sicko,1.0,0.7853981633974483
3819,upload,1.0,0.7853981633974483
3820,leonard,0.6,0.5404195002705842
3821,hallelujah,1.0,0.7853981633974483
3822,missile,0.5,0.4636476090008061
3823,dinner,1.0,0.7853981633974483
3824,shipwreck,0.5,0.4636476090008061
3825,spot,0.6666666666666666,0.5880026035475675
3826,arab,0.3333333333333333,0.3217505543966422
3827,libyan,1.0,0.7853981633974483
3828,et,1.0,0.7853981633974483
3829,cetera,1.0,0.7853981633974483
3830,meaningful,0.0,0.0
3831,opposition,0.2,0.19739555984988078
3832,aisle,1.0,0.7853981633974483
3833,republican,0.0,0.0
3834,lawmaker,-0.3333333333333333,-0.3217505543966422
3835,thwart,1.0,0.7853981633974483
3836,remove,0.1111111111111111,0.11065722117389563
3837,objective,1.0,0.7853981633974483
3838,sinking,1.0,0.7853981633974483
3839,immunize,0.0,0.0
3840,eightie,1.0,0.7853981633974483
3841,found,1.0,0.7853981633974483
3842,boring,-0.3333333333333333,-0.3217505543966422
3843,nodapl,-1.0,-0.7853981633974483
3844,subtly,-1.0,-0.7853981633974483
3845,frame,0.0,0.0
3846,donation,0.6,0.5404195002705842
3847,psychological,0.1111111111111111,0.11065722117389563
3848,priming,-1.0,-0.7853981633974483
3849,privatize,1.0,0.7853981633974483
3850,modernize,1.0,0.7853981633974483
3851,bizarre,-0.3333333333333333,-0.3217505543966422
3852,urban,1.0,0.7853981633974483
3853,woefully,1.0,0.7853981633974483
3854,lacking,1.0,0.7853981633974483
3855,rainfall,1.0,0.7853981633974483
3856,catchment,1.0,0.7853981633974483
3857,communitys,1.0,0.7853981633974483
3858,license,1.0,0.7853981633974483
3859,lock,-0.25,-0.24497866312686414
3860,reputable,1.0,0.7853981633974483
3861,board,0.7142857142857143,0.6202494859828215
3862,politics,-0.3333333333333333,-0.3217505543966422
3863,insult,-1.0,-0.7853981633974483
3864,portray,0.0,0.0
3865,offended,-1.0,-0.7853981633974483
3866,plenty,0.0,0.0
3867,hypocritical,-1.0,-0.7853981633974483
3868,weakness,0.0,0.0
3869,relieve,-1.0,-0.7853981633974483
3870,burden,-0.5,-0.4636476090008061
3871,gosh,1.0,0.7853981633974483
3872,helicopter,1.0,0.7853981633974483
3873,item,0.3333333333333333,0.3217505543966422
3874,chilly,1.0,0.7853981633974483
3875,detroit,1.0,0.7853981633974483
3876,dehumanize,1.0,0.7853981633974483
3877,ramble,1.0,0.7853981633974483
3878,amusement,0.3333333333333333,0.3217505543966422
3879,dreamworld,1.0,0.7853981633974483
3880,rapids,1.0,0.7853981633974483
3881,cedar,1.0,0.7853981633974483
